geometry,tot,영역 구분
"POLYGON ((127.499544402801 36.103418422848584, 127.49954440019822 36.10386921224893, 127.49898890196025 36.10386920884907, 127.49898890773655 36.10341841944877, 127.499544402801 36.103418422848584))",2.9400000000000004,0
"POLYGON ((127.49898890773669 36.10341841944827, 127.4989889019604 36.10386920884856, 127.49843340372259 36.103869202873355, 127.49843341267236 36.10341841347315, 127.49898890773669 36.10341841944827))",2.5600000000000005,0
"POLYGON ((127.50009989786628 36.10341842367291, 127.500099898437 36.103869213073274, 127.49954440019899 36.10386921224875, 127.49954440280176 36.1034184228484, 127.50009989786628 36.10341842367291))",0.72,0
"POLYGON ((127.50009989729556 36.102967634238915, 127.50009989786625 36.103418423673276, 127.49954440280172 36.103418422848755, 127.49954440540445 36.10296763341441, 127.50009989729556 36.102967634238915))",18.850000000000005,0
"POLYGON ((127.50009989672486 36.10251684476993, 127.50009989729554 36.102967634238276, 127.49954440540445 36.10296763341377, 127.49954440800711 36.10251684394544, 127.50009989672486 36.10251684476993))",29.580000000000005,0
"POLYGON ((127.4995444080065 36.102516843945544, 127.49954440540384 36.102967633413876, 127.49898891351279 36.10296763001413, 127.49898891928882 36.102516840545846, 127.4995444080065 36.102516843945544))",41.50000000000001,0
"POLYGON ((127.49898891928913 36.1025168405462, 127.49898891351309 36.10296763001448, 127.49843342162218 36.10296762403947, 127.49843343057158 36.1025168345713, 127.49898891928913 36.1025168405462))",32.72,0
"POLYGON ((127.49954440540422 36.10296763341456, 127.49954440280152 36.1034184228489, 127.49898890773704 36.103418419449085, 127.49898891351319 36.1029676300148, 127.49954440540422 36.10296763341456))",5.070000000000001,0
"POLYGON ((127.49898891351289 36.10296763001423, 127.49898890773672 36.10341841944852, 127.49843341267238 36.10341841347341, 127.49843342162198 36.102967624039216, 127.49898891351289 36.10296763001423))",11.380000000000003,0
"POLYGON ((127.49843342162252 36.10296762403891, 127.49843341267292 36.10341841347311, 127.49787791760879 36.1034184049227, 127.49787792973181 36.10296761548865, 127.49843342162252 36.10296762403891))",53.300000000000004,0
"POLYGON ((127.4978779297311 36.102967615489625, 127.49787791760808 36.10341840492367, 127.49732242254423 36.10341839379798, 127.49732243784065 36.1029676043641, 127.4978779297311 36.102967615489625))",46.4,0
"POLYGON ((127.49787794185426 36.10251682602155, 127.49787792973152 36.10296761548959, 127.49732243784106 36.10296760436407, 127.49732245313717 36.10251681489622, 127.49787794185426 36.10251682602155))",116.94000000000001,0
"POLYGON ((127.49843343057174 36.10251683457084, 127.49843342162234 36.102967624039024, 127.49787792973164 36.10296761548877, 127.49787794185438 36.10251682602073, 127.49843343057174 36.10251683457084))",165.04000000000002,0
"POLYGON ((127.49843343952095 36.102066045068796, 127.49843343057175 36.10251683457097, 127.49787794185441 36.10251682602085, 127.49787795397688 36.10206603651882, 127.49843343952095 36.102066045068796))",96.6,0
"POLYGON ((127.49787795397644 36.10206603651945, 127.49787794185397 36.10251682602149, 127.49732245313689 36.10251681489616, 127.49732246843266 36.102066025394315, 127.49787795397644 36.10206603651945))",52.300000000000004,0
"POLYGON ((127.49787796609871 36.10161524698338, 127.4978779539765 36.10206603651938, 127.49732246843271 36.10206602539424, 127.49732248372813 36.10161523585841, 127.49787796609871 36.10161524698338))",126.91,0
"POLYGON ((127.49843344847024 36.10161525553274, 127.49843343952122 36.102066045068895, 127.49787795397718 36.10206603651891, 127.49787796609937 36.1016152469829, 127.49843344847024 36.10161525553274))",166.08,0
"POLYGON ((127.49954441321215 36.10161526490752, 127.4995444106096 36.10206605444382, 127.49898892506522 36.10206605104418, 127.49898893084098 36.10161526150793, 127.49954441321215 36.10161526490752))",100.79,0
"POLYGON ((127.49898893084072 36.10161526150711, 127.49898892506494 36.102066051043366, 127.4984334395207 36.10206604506855, 127.49843344846968 36.10161525553239, 127.49898893084072 36.10161526150711))",61.32000000000001,0
"POLYGON ((127.49898892506542 36.10206605104415, 127.49898891928952 36.10251684054642, 127.49843343057196 36.1025168345715, 127.49843343952115 36.102066045069336, 127.49898892506542 36.10206605104415))",56.42,0
"POLYGON ((127.49954441060983 36.10206605444354, 127.49954440800721 36.102516843945864, 127.49898891928953 36.102516840546166, 127.49898892506542 36.1020660510439, 127.49954441060983 36.10206605444354))",10.470000000000002,0
"POLYGON ((127.50009989615423 36.102066055267926, 127.50009989672489 36.10251684477027, 127.49954440800717 36.10251684394578, 127.49954441060977 36.102066054443455, 127.50009989615423 36.102066055267926))",70.75999999999999,0
"POLYGON ((127.50009989558359 36.10161526573194, 127.50009989615423 36.10206605526825, 127.49954441060977 36.102066054443775, 127.49954441321233 36.10161526490747, 127.50009989558359 36.10161526573194))",239.73,0
"POLYGON ((127.50065537795498 36.10161526398139, 127.50065538169885 36.102066053517675, 127.5000998961544 36.10206605526837, 127.50009989558376 36.10161526573205, 127.50065537795498 36.10161526398139))",10.640000000000004,0
"POLYGON ((127.50065538169858 36.10206605351735, 127.50065538544251 36.10251684301966, 127.50009989672479 36.10251684477038, 127.50009989615413 36.10206605526803, 127.50065538169858 36.10206605351735))",47.71,0
"POLYGON ((127.50121086724288 36.10206604919178, 127.50121087416012 36.10251683869402, 127.50065538544247 36.10251684301995, 127.50065538169852 36.102066053517646, 127.50121086724288 36.10206604919178))",68.18,0
"POLYGON ((127.50176635278717 36.10206604229026, 127.50176636287769 36.10251683179238, 127.5012108741602 36.102516838693525, 127.50121086724295 36.10206604919127, 127.50176635278717 36.10206604229026))",52.63,0
"POLYGON ((127.50176634269667 36.10161525275433, 127.50176635278697 36.10206604229043, 127.50121086724278 36.10206604919145, 127.50121086032567 36.10161525965524, 127.50176634269667 36.10161525275433))",6.120000000000002,0
