center_lat,center_lon,tot,영역 구분
36.09733269438848,127.49593399844802,0.26,500
36.09688190449646,127.49593402167103,1.0899999999999999,500
36.09643111457047,127.49593404489401,0.0,500
36.09598034216947,127.49648951082601,0.0,500
36.09552955217547,127.49648953087502,0.0,500
36.095529491774485,127.494823212263,0.0,500
36.09598025648547,127.49426773998802,0.0,500
36.09643107172747,127.49482315313004,0.0,500
36.096431094436475,127.49537859901199,0.0,500
36.09688186165248,127.49482312356302,0.0,500
36.096881884362475,127.495378572617,0.5,500
36.09733267425348,127.49537854622103,0.9299999999999999,500
36.097783416117466,127.49426760902803,0.0,500
36.09778346411147,127.49537851982501,3.7200000000000006,500
36.097783441401475,127.494823064426,0.11000000000000001,500
36.09823425393547,127.49537849342798,5.870000000000002,500
36.09823423122546,127.49482303485702,2.9200000000000004,500
36.098234205940464,127.49426757628603,0.0,500
36.098684995728476,127.49426754354305,10.610000000000003,500
36.099135785483476,127.49426751080001,13.520000000000003,500
36.09913581076946,127.49482297571602,7.830000000000003,500
36.09913583348049,127.495378440633,13.830000000000004,500
36.098685043725474,127.49537846703099,35.0,500
36.09868502101446,127.494823005287,20.320000000000004,500
36.09868506386046,127.49593392877601,18.620000000000005,500
36.099135853616474,127.49593390555103,23.310000000000006,500
36.09913587117846,127.49648937046902,9.710000000000003,500
36.09868508142147,127.496489390521,7.240000000000002,500
36.09823429163147,127.49648941057302,2.1700000000000004,500
36.09823427407047,127.495933952001,6.880000000000002,500
36.09778348424646,127.49593397522499,3.820000000000001,500
36.09778350180648,127.49648943062502,0.26,500
36.09778351679247,127.497044886025,0.0,500
36.09823430661746,127.497044869147,0.02,500
36.098234319028464,127.49760032771998,0.0,500
36.097783539039476,127.498155796828,0.0,500
36.09778354630047,127.498711252229,0.0,500
36.09778355098748,127.49926670763102,0.0,500
36.09823434081249,127.49926670344202,0.0,500
36.09823433612548,127.49871124486802,0.0,500
36.098685125916475,127.49871123750698,0.09,500
36.09868513060348,127.499266699254,0.33,500
36.09913592036046,127.499266695065,101.05000000000001,500
36.09913591567347,127.49871123014601,62.5,500
36.099135908412464,127.49815576522603,4.260000000000002,500
36.09913589857547,127.49760030030698,4.540000000000001,500
36.09868510881847,127.49760031401401,0.77,500
36.098685096407465,127.49704485226701,10.160000000000004,500
36.09913588616446,127.49704483538798,2.1900000000000004,500
36.099586675887466,127.49704481850802,3.980000000000001,500
36.10003746557547,127.497044801627,19.150000000000002,500
36.10003747798745,127.49760027289202,12.690000000000003,500
36.10003748782445,127.49815574415703,23.000000000000004,500
36.099586688298466,127.49760028659999,8.710000000000003,500
36.09958669813547,127.49815575469201,17.930000000000003,500
36.099586705397456,127.49871122278398,34.71,500
36.09958671008347,127.49926669087698,47.36,500
36.10003749977346,127.49926668668803,97.77000000000001,500
36.100037495086454,127.49871121542202,86.53999999999999,500
36.10048828474146,127.49871120806101,147.76,500
36.10048828942846,127.49926668249903,130.76,500
36.10093907904945,127.49926667831002,410.72999999999996,500
36.10138986863646,127.49926667412103,259.21,500
36.10138986394945,127.498711193336,131.32999999999998,500
36.10093907436246,127.49871120069902,215.1,500
36.10138985668746,127.498155712552,229.82,500
36.10138984685046,127.497600231768,168.73000000000002,500
36.100939057263446,127.49760024547598,349.86,500
36.10093906710045,127.498155723087,322.11,500
36.10048827747945,127.49815573362204,105.23,500
36.100488267642454,127.497600259184,78.28,500
36.10048825523047,127.49704478474703,145.16,500
36.10093904485146,127.497044767866,284.32,500
36.10138983443746,127.49704475098397,220.07,500
36.100939029863454,127.496489290255,101.74000000000001,500
36.10138981945045,127.49648927020095,81.15,500
36.10138980188745,127.49593378941802,133.18,500
36.10093901230145,127.495933812645,199.11,500
36.10048822268146,127.49593383587202,629.99,500
36.10048824024344,127.49648931030899,174.58,500
36.10003745058847,127.496489330363,101.72,500
36.09958666090047,127.49648935041604,26.190000000000005,500
36.09958664333947,127.49593388232503,134.62,500
36.10003743302746,127.49593385909898,186.06,500
36.100037390178464,127.49482291657303,70.34,500
36.10003741289046,127.49537838783601,59.18000000000001,500
36.09958662320247,127.495378414235,49.2,500
36.09958660049146,127.49482294614502,88.36,500
36.099586575205464,127.49426747805603,3.920000000000001,500
36.10003736489246,127.49426744531102,21.270000000000007,500
36.10048815454546,127.49426741256502,64.26,500
36.10048817983246,127.49482288700001,114.97,500
36.10048820254446,127.49537836143604,241.68,500
36.100938969451455,127.49482285742701,46.3,500
36.10093899216446,127.49537833503604,169.03,500
36.101389781749454,127.49537830863498,170.38,500
36.10138975903745,127.49482282785301,16.910000000000004,500
36.10093894416446,127.49426737981902,28.130000000000003,500
